mountain_no,mountain_name,summit_candidate_id,source_gpx_basename,track_name,candidate_ele_m,mountain_elevation_m,elevation_diff_m,location_refined_candidate_score,location_refined_rank_for_mountain,location_refined_rank_for_summit_candidate,score_gap_to_next_candidate,mutual_top1,mutual_top3,confidence,review_priority,compact_review_priority,review_bucket,location_refinement_level,csv_municipality,csv_island,matched_terms,nearest_display_name,review_reason_codes,review_priority_reason_codes,compact_review_reason_codes,notes
194,我合山（我合城址）,summit-candidate:8a7a47d167c1aba6,yamap_2023-01-08_14_24.gpx,黒瀬山(黒瀬城址)・岡山(岡山城址)・鉢ヶ森(鉢ヶ森城址)・護摩ヶ森(護摩ヶ森城址)・我合山(...,349.4466666666667,350,0.55,0.63875,1,3,0.051,false,true,low,high,high,resolve_conflict,exact_municipality_match,西予市,,西予市,"宇和町神領, 西予市, 愛媛県, 797-0015, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|activity_link_ambiguous,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate|not_mutual_top1,"mountain=我合山（我合城址）(#194); candidate=summit-candidate:8a7a47d167c1aba6; ref_score=0.63875; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous,top_candidate_for_multiple_mountains"
195,由良山,summit-candidate:8f19c4c16e72e270,yamap_2023-01-10_10_30.gpx,由良山,243.4,249,5.6,0.7875,1,1,0.3325,true,true,medium,high,medium,accept_candidate_after_map_check,exact_municipality_match,宇和島市,,宇和島市,"津島町鰹網代, 宇和島市, 愛媛県, 798-8601, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous,clear_mutual_top1,mountain=由良山(#195); candidate=summit-candidate:8f19c4c16e72e270; ref_score=0.7875; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous
196,大森山,summit-candidate:47129c06b82cf694,yamap_2023-01-21_12_43.gpx,石神山・金比羅山,295.1133333333334,291,4.11,0.7875,1,1,0,true,true,medium,high,high,resolve_conflict,exact_municipality_match,伊方町,,伊方町,"国道197号, 伊方町, 西宇和郡, 愛媛県, 796-0502, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate,"mountain=大森山(#196); candidate=summit-candidate:47129c06b82cf694; ref_score=0.7875; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous,top_candidate_for_multiple_mountains"
197,見晴山,summit-candidate:47129c06b82cf694,yamap_2023-01-21_12_43.gpx,石神山・金比羅山,295.1133333333334,395,99.89,0.6345,1,3,0,false,true,medium,high,high,resolve_conflict,exact_municipality_match,伊方町,,伊方町,"国道197号, 伊方町, 西宇和郡, 愛媛県, 796-0502, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate|activity_link_ambiguous,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate|not_mutual_top1,"mountain=見晴山(#197); candidate=summit-candidate:47129c06b82cf694; ref_score=0.6345; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous,top_candidate_for_multiple_mountains"
198,権現山,summit-candidate:47129c06b82cf694,yamap_2023-01-21_12_43.gpx,石神山・金比羅山,295.1133333333334,375,79.89,0.6345,1,4,0,false,false,medium,high,high,resolve_conflict,exact_municipality_match,伊方町,,伊方町,"国道197号, 伊方町, 西宇和郡, 愛媛県, 796-0502, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate|activity_link_ambiguous,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate|not_mutual_top1,"mountain=権現山(#198); candidate=summit-candidate:47129c06b82cf694; ref_score=0.6345; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous,top_candidate_for_multiple_mountains"
199,遠見山,summit-candidate:47129c06b82cf694,yamap_2023-01-21_12_43.gpx,石神山・金比羅山,295.1133333333334,130,165.11,0.6345,1,5,0,false,false,medium,high,high,resolve_conflict,exact_municipality_match,伊方町,,伊方町,"国道197号, 伊方町, 西宇和郡, 愛媛県, 796-0502, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate|activity_link_ambiguous,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate|not_mutual_top1,"mountain=遠見山(#199); candidate=summit-candidate:47129c06b82cf694; ref_score=0.6345; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous,top_candidate_for_multiple_mountains"
200,石神山,summit-candidate:47129c06b82cf694,yamap_2023-01-21_12_43.gpx,石神山・金比羅山,295.1133333333334,303,7.89,0.7875,1,2,0.051,false,true,medium,high,high,resolve_conflict,exact_municipality_match,伊方町,,伊方町,"国道197号, 伊方町, 西宇和郡, 愛媛県, 796-0502, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate|not_mutual_top1,"mountain=石神山(#200); candidate=summit-candidate:47129c06b82cf694; ref_score=0.7875; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous,top_candidate_for_multiple_mountains"
201,金比羅山,summit-candidate:c6ced2088a2376f5,yamap_2023-01-21_12_43.gpx,石神山・金比羅山,225.95666666666668,203,22.96,0.7365,1,1,0.102,true,true,medium,high,medium,accept_candidate_after_map_check,exact_municipality_match,伊方町,,伊方町,"国道197号, 足成, 伊方町, 西宇和郡, 愛媛県, 796-0502, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,top_1_but_ambiguous,clear_mutual_top1,mountain=金比羅山(#201); candidate=summit-candidate:c6ced2088a2376f5; ref_score=0.7365; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous
202,鳥越山,summit-candidate:5b7c833ac0535534,yamap_2023-01-28_11_53.gpx,鳥越山,99.92333333333335,100,0.08,0.7875,1,1,0.102,true,true,medium,high,high,resolve_conflict,exact_municipality_match,松山市,,松山市,"平田町, 松山市, 愛媛県, 799-2651, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate,"mountain=鳥越山(#202); candidate=summit-candidate:5b7c833ac0535534; ref_score=0.7875; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous,top_candidate_for_multiple_mountains"
203,谷田山,summit-candidate:5b7c833ac0535534,yamap_2023-01-28_11_53.gpx,鳥越山,99.92333333333335,78,21.92,0.7365,1,2,0,false,true,medium,high,high,resolve_conflict,exact_municipality_match,松山市,,松山市,"平田町, 松山市, 愛媛県, 799-2651, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate|not_mutual_top1,"mountain=谷田山(#203); candidate=summit-candidate:5b7c833ac0535534; ref_score=0.7365; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous,top_candidate_for_multiple_mountains"
204,金毘羅山,summit-candidate:ab7edbc3a52d24bf,yamap_2023-01-28_12_19.gpx,谷田山・金毘羅山,58.70666666666667,41,17.71,0.7365,1,2,0,false,true,medium,high,high,resolve_conflict,exact_municipality_match,松山市,,松山市,"平田町, 松山市, 愛媛県, 799-2651, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,top_1_but_ambiguous,not_mutual_top1,mountain=金毘羅山(#204); candidate=summit-candidate:ab7edbc3a52d24bf; ref_score=0.7365; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous
205,佐古田山,summit-candidate:5b7c833ac0535534,yamap_2023-01-28_11_53.gpx,鳥越山,99.92333333333335,77,22.92,0.7365,1,3,0,false,true,medium,high,high,resolve_conflict,exact_municipality_match,松山市,,松山市,"平田町, 松山市, 愛媛県, 799-2651, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate|not_mutual_top1,"mountain=佐古田山(#205); candidate=summit-candidate:5b7c833ac0535534; ref_score=0.7365; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous,top_candidate_for_multiple_mountains"
206,古城山,summit-candidate:1432f597b5dca157,yamap_2023-01-28_14_27.gpx,古城山・尾崎山,253.17333333333332,202,51.17,0.6345,1,7,0,false,false,medium,high,high,resolve_conflict,exact_municipality_match,松山市,,松山市,"東大栗町, 松山市, 愛媛県, 799-2649, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate|activity_link_ambiguous,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate|not_mutual_top1,"mountain=古城山(#206); candidate=summit-candidate:1432f597b5dca157; ref_score=0.6345; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous,top_candidate_for_multiple_mountains"
207,尾崎山,summit-candidate:1432f597b5dca157,yamap_2023-01-28_14_27.gpx,古城山・尾崎山,253.17333333333332,260,6.83,0.7875,1,1,0.153,true,true,medium,high,high,resolve_conflict,exact_municipality_match,松山市,,松山市,"東大栗町, 松山市, 愛媛県, 799-2649, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate,"mountain=尾崎山(#207); candidate=summit-candidate:1432f597b5dca157; ref_score=0.7875; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous,top_candidate_for_multiple_mountains"
208,宝ヶ峯,summit-candidate:079ae30d76fb11c2,yamap_2022-03-13_09_49.gpx,倉谷山・芝ヶ峠・淡路ヶ峠・宝ヶ峯,280.85333333333335,284,3.15,0.7875,1,2,0,false,true,medium,high,high,resolve_conflict,exact_municipality_match,松山市,,松山市,"鷹子町, 松山市, 愛媛県, 791-0243, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate|not_mutual_top1,"mountain=宝ヶ峯(#208); candidate=summit-candidate:079ae30d76fb11c2; ref_score=0.7875; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous,top_candidate_for_multiple_mountains"
209,淡路ヶ峠,summit-candidate:079ae30d76fb11c2,yamap_2022-03-13_09_49.gpx,倉谷山・芝ヶ峠・淡路ヶ峠・宝ヶ峯,280.85333333333335,273,7.85,0.7875,1,3,0,false,true,medium,high,high,resolve_conflict,exact_municipality_match,松山市,,松山市,"鷹子町, 松山市, 愛媛県, 791-0243, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate|not_mutual_top1,"mountain=淡路ヶ峠(#209); candidate=summit-candidate:079ae30d76fb11c2; ref_score=0.7875; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous,top_candidate_for_multiple_mountains"
210,福見山,summit-candidate:0ff024bf702c13bb,yamap_2023-03-11_06_08.gpx,福見山・明神ヶ森・南三方ヶ森・魚谷森・左谷ノ森,927.3133333333334,1051,123.69,0.6345,1,2,0,false,true,medium,high,high,resolve_conflict,exact_municipality_match,松山市,,松山市,"米野町, 松山市, 愛媛県, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate|not_mutual_top1,"mountain=福見山(#210); candidate=summit-candidate:0ff024bf702c13bb; ref_score=0.6345; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous,top_candidate_for_multiple_mountains"
211,明神ヶ森,summit-candidate:0ff024bf702c13bb,yamap_2023-03-11_06_08.gpx,福見山・明神ヶ森・南三方ヶ森・魚谷森・左谷ノ森,927.3133333333334,1217,289.69,0.6345,1,3,0.0265,false,true,medium,high,high,resolve_conflict,exact_municipality_match,松山市,,松山市,"米野町, 松山市, 愛媛県, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate|not_mutual_top1,"mountain=明神ヶ森(#211); candidate=summit-candidate:0ff024bf702c13bb; ref_score=0.6345; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous,top_candidate_for_multiple_mountains"
212,南三方ヶ森,summit-candidate:0ff024bf702c13bb,yamap_2023-03-11_06_08.gpx,福見山・明神ヶ森・南三方ヶ森・魚谷森・左谷ノ森,927.3133333333334,1156,228.69,0.6345,1,4,0.0265,false,false,medium,high,high,resolve_conflict,exact_municipality_match,松山市,,松山市,"米野町, 松山市, 愛媛県, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate|not_mutual_top1,"mountain=南三方ヶ森(#212); candidate=summit-candidate:0ff024bf702c13bb; ref_score=0.6345; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous,top_candidate_for_multiple_mountains"
213,魚谷森,summit-candidate:0ff024bf702c13bb,yamap_2023-03-11_06_08.gpx,福見山・明神ヶ森・南三方ヶ森・魚谷森・左谷ノ森,927.3133333333334,1005,77.69,0.6345,1,5,0.1285,false,false,medium,high,high,resolve_conflict,exact_municipality_match,松山市,,松山市,"米野町, 松山市, 愛媛県, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate|not_mutual_top1,"mountain=魚谷森(#213); candidate=summit-candidate:0ff024bf702c13bb; ref_score=0.6345; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous,top_candidate_for_multiple_mountains"
214,左谷ノ森,summit-candidate:0ff024bf702c13bb,yamap_2023-03-11_06_08.gpx,福見山・明神ヶ森・南三方ヶ森・魚谷森・左谷ノ森,927.3133333333334,932,4.69,0.7875,1,1,0.0765,true,true,medium,high,high,resolve_conflict,exact_municipality_match,松山市,,松山市,"米野町, 松山市, 愛媛県, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate,"mountain=左谷ノ森(#214); candidate=summit-candidate:0ff024bf702c13bb; ref_score=0.7875; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous,top_candidate_for_multiple_mountains"
215,真城ヶ台,summit-candidate:6d533e458b56f1d6,yamap_2023-03-15_09_53.gpx,真城ヶ台,583.6133333333333,587,3.39,0.7875,1,1,0.3485,true,true,medium,high,medium,accept_candidate_after_map_check,exact_municipality_match,松山市,,松山市,"窪野町, 松山市, 愛媛県, 791-1132, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous,clear_mutual_top1,mountain=真城ヶ台(#215); candidate=summit-candidate:6d533e458b56f1d6; ref_score=0.7875; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous
216,千羽ヶ岳,summit-candidate:afd70dd670366e77,yamap_2023-03-20_15_17.gpx,千羽ヶ岳,406.43,412,5.57,0.7875,1,1,0.3485,true,true,medium,high,medium,accept_candidate_after_map_check,exact_municipality_match,西条市,,西条市,"松山自動車道;四国縦貫自動車道, 西条市, 愛媛県, 791-0541, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|timezone_sensitive_activity_link,top_1_but_ambiguous,clear_mutual_top1,mountain=千羽ヶ岳(#216); candidate=summit-candidate:afd70dd670366e77; ref_score=0.7875; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous
217,皿ヶ嶺,summit-candidate:7a1f0e8b5f9e5cc2,yamap_2022-04-15_11_52.gpx,皿ヶ嶺・引地山,1277.043085490437,1278,0.96,0.7875,1,1,0.3325,true,true,medium,high,high,resolve_conflict,exact_municipality_match,東温市,,東温市,"竜神平小屋, 上林林道重信線, 東温市, 愛媛県, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate,"mountain=皿ヶ嶺(#217); candidate=summit-candidate:7a1f0e8b5f9e5cc2; ref_score=0.7875; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous,top_candidate_for_multiple_mountains"
218,えんとつ山,summit-candidate:339138a4e53293da,yamap_2023-03-29_05_31.gpx,えんとつ山・生子山・犬返・種子川山・西赤石山・物住頭・上兜山・下兜山,571.1733333333333,127,444.17,0.6345,1,3,0,false,true,medium,high,high,resolve_conflict,exact_municipality_match,新居浜市,,新居浜市,"新居浜市, 愛媛県, 792-0846, 日本",multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate|not_mutual_top1,"mountain=えんとつ山(#218); candidate=summit-candidate:339138a4e53293da; ref_score=0.6345; ref_rank=1; loc_level=exact_municipality_match; priority=high; priority_reasons=top_1_but_ambiguous,top_candidate_for_multiple_mountains"
